"username";"email";"first_name";"last_name";"birth_date";"country";"subscription_type";"liked_songs_id"
"U0010169";"bakermarcus@example.com";"Karen";"Odonnell";"1987/05/15";"Switzerland";"normal";"['S0010148', 'S0008321', 'S0002620', 'S0003680', 'S0009060', 'S0008743', 'S0003589', 'S0008563', 'S0006450', 'S0001225', 'S0007926', 'S0000940', 'S0001243', 'S0007088', 'S0008389', 'S0000720', 'S0009707', 'S0010465', 'S0005683', 'S0002798', 'S0010671', 'S0002135', 'S0002317', 'S0002852', 'S0006825', 'S0001477', 'S0009164', 'S0008766', 'S0006222', 'S0006940', 'S0007978', 'S0000872', 'S0000560', 'S0008618', 'S0006988', 'S0000480', 'S0006114', 'S0004428', 'S0001195', 'S0006658', 'S0000399', 'S0000648', 'S0001578', 'S0005243', 'S0031448']"
"U0011271";"jennaflynn@example.com";"Alex";"Kelly";"1973/08/06";"Mauritania";"Norml";"['S0003971', 'S0003770', 'S0005878', 'S0006747', 'S0002495', 'S0004622', 'S0000927', 'S0005519', 'S0000393', 'S0006853', 'S0007453', 'S0009927', 'S0000532', 'S0002084', 'S0003361', 'S0007915', 'S0000151', 'S0005087', 'S0004335', 'S0007487', 'S0009314', 'S0007838', 'S0006537', 'S0005385', 'S0009899', 'S0006019', 'S0008330', 'S0004485', 'S0005540', 'S0006328', 'S0009424', 'S0000392', 'S0004333', 'S0005781', 'S0005986', 'S0006993', 'S0000032']"
"U0011405";"nmurray@examplenet";"Diane";"Huff";"2002/01/01";"Fiji";"normal";"['S0003751', 'S0007706', 'S0006548', 'S0010708', 'S0003815', 'S0010062', 'S0004737', 'S0001801', 'S0004092', 'S0010539', 'S0001523', 'S0005586', 'S0005101']"
"U0011194";"jeffrey15@example.org";"Stephen";"Patrick";"1986/11/18";"Antigua and Barbuda";"Norml";"['S0004971', 'S0001226', 'S0007701', 'S0002830', 'S0000204', 'S0005098', 'S0003026', 'S0005482', 'S0006053', 'S0002144', 'S0009571', 'S0000408', 'S0005715', 'S0005608', 'S0005505', 'S0009192', 'S0004326', 'S0000351', 'S0000153', 'S0007257', 'S0009141', 'S0010204', 'S0006263', 'S0006687', 'S0006346', 'S0006889', 'S0002269', 'S0001931', 'S0009045', 'S0000316']"
"U0010973";"kaylastewart@example.net";"Lisa";"Johnson";"1968/05/30";"Finland";"normal";"['S0003015', 'S0004514', 'S0004007', 'S0000016', 'S0009624', 'S0000148', 'S0001953', 'S0004684', 'S0006383', 'S0010382', 'S0000191', 'S0002141', 'S0009798', 'S0004117', 'S0001831', 'S0007951', 'S0006714', 'S0005652', 'S0000085', 'S0009700', 'S0006505', 'S0005664', 'S0010301', 'S0000805', 'S0009280', 'S0000343', 'S0004402', 'S0006653', 'S0004856', 'S0005450', 'S0002664', 'S0004983', 'S0008700', 'S0010268', 'S0006427', 'S0008087', 'S0002086', 'S0005613', 'S0007619', 'S0008245', 'S0022228']"
"U0010359";"mooreheather@invalid_domain";"Andrew";"Clark";"1964/04/11";"Georgia";"normal";"['S0006348', 'S0010228', 'S0000384', 'S0010125', 'S0005909', 'S0005496', 'S0002645', 'S0004975', 'S0006956', 'S0004980', 'S0006419', 'S0003018', 'S0008011', 'S0005102', 'S0001358', 'S0007408', 'S0007554', 'S0003346', 'S0009414', 'S0004337', 'S0006508', 'S0002673', 'S0010040', 'S0009853', 'S0006141', 'S0007430', 'S0000474', 'S0002065', 'S0008379', 'S0006143', 'S0000318', 'S0005598', 'S0000984', 'S0010213', 'S0005656', 'S0003932']"
"U0011297";"bradleynathan@example.com";"Travis";"Martin";"1971/02/57";"Liberia";"premium";"['S0002870', 'S0005936', 'S0009080', 'S0004541', 'S0003685', 'S0008644', 'S0005216', 'S0003930', 'S0010316', 'S0004519', 'S0006369', 'S0010204', 'S0001771', 'S0009311', 'S0006725', 'S0002726', 'S0010725', 'S0002352', 'S0001002', 'S0009929', 'S0003488', 'S0001816', 'S0006936', 'S0002427']"
"U0011467";"croberts@example.com";"Francisco";"Reed";"1995/03/26";"Guinea-Bissau";"Premim";"['S0002371', 'S0005909', 'S0003798', 'S0008329', 'S0002949', 'S0002944', 'S0010615', 'S0007826', 'S0009903', 'S0009661', 'S0003975', 'S0008254', 'S0002090', 'S0002792', 'S0000466', 'S0005099', 'S0010172', 'S0007407', 'S0005311', 'S0007472', 'S0006772', 'S0002630', 'S0010338', 'S0010479']"
"U0011272";"kurt12@example.com";"James";"Phillips";"1984/99/13";"Kiribati";"normal";"['S0007787', 'S0005231', 'S0003211', 'S0000010', 'S0003071', 'S0003641', 'S0004450', 'S0010271', 'S0008792', 'S0006903', 'S0008008', 'S0001366', 'S0004952', 'S0008170', 'S0000501', 'S0003875', 'S0009300', 'S0000642', 'S0005175', 'S0002773', 'S0004229', 'S0004524', 'S0000326', 'S0008037', 'S0006862', 'S0004796', 'S0000788', 'S0004397', 'S0006815', 'S0010059', 'S0003994', 'S0009622', 'S0010362', 'S0009899', 'S0003503', 'S0003565', 'S0008124', 'S0009740', 'S0003494', 'S0004484', 'S0007185', 'S0003904', 'S0004973', 'S0000656', 'S0004515', 'S0001960', 'S0008380', 'S0000321']"
"U0010323";"butlersarah@example.net";"Amber";"Castillo";"1983/04/05";"Saint Kitts and Nevis";"Premim";"['S0007572', 'S0010517', 'S0004684', 'S0002793', 'S0003260', 'S0002710', 'S0007216', 'S0005142', 'S0008966', 'S0001591', 'S0003175', 'S0007121', 'S0002956', 'S0008808', 'S0001398', 'S0000561', 'S0004303', 'S0006883', 'S0007074']"
"U0010653";"bennettsamuel$@example.com";"Christopher";"Page";"1990/06/24";"Sudan";"normal";"['S0004952', 'S0003878', 'S0007559', 'S0007745', 'S0003182', 'S0005106', 'S0010189', 'S0006456', 'S0000898', 'S0006997', 'S0009599', 'S0004898', 'S0008571']"
"U0010396";"ericedwardsexample.org";"Brenda";"Smith";"1993/03/31";"Greece";"normal";"['S0000098', 'S0005662', 'S0000109', 'S0003275', 'S0006232', 'S0004371', 'S0008349', 'S0008652', 'S0004466', 'S0009596', 'S0002734', 'S0002282', 'S0003901', 'S0005385', 'S0001382', 'S0002065', 'S0003878', 'S0001910', 'S0008530', 'S0005471', 'S0005474', 'S0008293', 'S0001912', 'S0003567', 'S0005980', 'S0006207']"
"U0010512";"justin85@example.comF";"Christina";"York";"1982/03/10";"Denmark";"normal";"['S0006650', 'S0008567', 'S0008341', 'S0000056', 'S0006100', 'S0007892', 'S0000320', 'S0005960', 'S0008735', 'S0000446']"
"U0010065";"rogersdean!@example.org";"Robert";"Willis";"1975/10/12";"Lithuania";"premium";"['S0008982', 'S0008591', 'S0003471', 'S0004966', 'S0005069', 'S0009878', 'S0004458', 'S0001729', 'S0004709', 'S0004820']"
"U0011432";"bryantkeith@example.net";"Edward";"Fuentes";"2006/02/47";"Switzerland";"normal";"['S0008868', 'S0005648', 'S0009018', 'S0009412', 'S0000913', 'S0006011', 'S0009809', 'S0008428', 'S0002962', 'S0003373', 'S0008069', 'S0008740', 'S0004938', 'S0008543', 'S0006027', 'S0009531', 'S0002613', 'S0007465', 'S0010004', 'S0000729', 'S0007708', 'S0002480', 'S0009116', 'S0000407', 'S0009572', 'S0008777', 'S0008344', 'S0002538', 'S0000156', 'S0007795']"
"U0011311";"erik44example.com";"Robert";"Robinson";"2001/03/07";"Antarctica (the territory South of 60 deg S)";"normal";"['S0001475', 'S0000816', 'S0009414', 'S0003479', 'S0009482', 'S0000152', 'S0000317', 'S0001233', 'S0008899', 'S0005662', 'S0008225', 'S0005330', 'S0003248', 'S0003499', 'S0007994', 'S0000259', 'S0002412']"
"U0010892";"ashleyadrienne@example.net";"Alison";"Davis";"1972/10/03";"Faroe Islands";"Norml";"['S0005862', 'S0007299', 'S0007274', 'S0002403', 'S0008246', 'S0009281', 'S0008694', 'S0002393', 'S0007690', 'S0005726', 'S0002166', 'S0010227', 'S0004004', 'S0006271', 'S0008971', 'S0003189', 'S0004038', 'S0000547', 'S0000571', 'S0007998', 'S0000085', 'S0000767', 'S0003347', 'S0007252', 'S0007543', 'S0003686', 'S0006519', 'S0001725', 'S0008416', 'S0007780', 'S0004284', 'S0003729', 'S0010549', 'S0005874', 'S0001778', 'S0005203', 'S0004186', 'S0006925', 'S0006434', 'S0008000', 'S0010117', 'S0006654', 'S0005669', 'S0002900', 'S0005242', 'S0009651', 'S0003497']"
"U0010033";"kathleensaunders@example.net";"Margaret";"Arroyo";"1983/07/17";"Brunei Darussalam";"Norml";"['S0007701', 'S0004761', 'S0002582', 'S0005804', 'S0006598', 'S0002250', 'S0003687', 'S0002769', 'S0002350', 'S0004057', 'S0002466', 'S0000806', 'S0010293', 'S0001167', 'S0008719', 'S0007944', 'S0004416', 'S0005056', 'S0004605', 'S0001503', 'S0002900', 'S0001811', 'S0005781', 'S0002811', 'S0010376', 'S0009677']"
"U0010418";"williamcisneros@example.net";"Dawn";"Armstrong";"2002/99/02";"Costa Rica";"normal";"['S0001041', 'S0007559', 'S0010375', 'S0007208', 'S0007051', 'S0003289', 'S0001824', 'S0002280', 'S0010406', 'S0009756', 'S0001583', 'S0008994', 'S0005776', 'S0004400', 'S0001593', 'S0007508', 'S0006714', 'S0003762', 'S0009321', 'S0002917', 'S0005521', 'S0002676', 'S0002673', 'S0004706', 'S0001288', 'S0003311', 'S0003165', 'S0000754', 'S0006297', 'S0006512', 'S0007133', 'S0010087', 'S0005560', 'S0009856']"
"U0010024";"rubiojacqueline@example.org";"Jennifer";"Griffith";"1974/06/23";"Morocco";"normal";"['S0007387', 'S0001240', 'S0006047', 'S0006000', 'S0001325', 'S0008214', 'S0009844', 'S0005780', 'S0001812', 'S0005897', 'S0009339', 'S0004466', 'S0009982', 'S0002901', 'S0005400', 'S0007504', 'S0006520', 'S0003814', 'S0000502', 'S0005673', 'S0010516', 'S0010062', 'S0002055', 'S0003574', 'S0000497', 'S0006222', 'S0002705', 'S0001884', 'S0007937', 'S0008960', 'S0008172', 'S0005460', 'S0008113', 'S0004279', 'S0009097', 'S0008266', 'S0003725', 'S0030030']"
"U0011204";"thorntonjoseph@example.com";"Kathryn";"Mercer";"2000/05/30";"Korea";"normal";"['S0006578', 'S0009319', 'S0010334', 'S0006153', 'S0005624', 'S0008900', 'S0000963', 'S0002699', 'S0007951', 'S0007792', 'S0006861', 'S0000054', 'S0001693', 'S0000925', 'S0007654', 'S0001040', 'S0000325', 'S0005755', 'S0008498', 'S0004469', 'S0003409', 'S0008961', 'S0000636', 'S0008322', 'S0027263']"
"U0010248";"rachel73@example.org";"Justin";"Murillo";"2000/12/36";"Tonga";"normal";"['S0003631', 'S0001197', 'S0003457', 'S0008290', 'S0009395', 'S0007608', 'S0003555', 'S0008571', 'S0004043', 'S0006919', 'S0000660', 'S0008222', 'S0006130', 'S0000845', 'S0009994', 'S0004502', 'S0008590', 'S0006846', 'S0006610', 'S0007664', 'S0003908', 'S0003434', 'S0004822', 'S0001612', 'S0000254', 'S0008231', 'S0009052', 'S0004161', 'S0001992', 'S0005243', 'S0003753', 'S0010018', 'S0004329', 'S0004399', 'S0004891', 'S0003385', 'S0004275', 'S0007754', 'S0003470', 'S0007149', 'S0002656', 'S0005341', 'S0005103', 'S0004611']"
"U0010845";"rebecca56@example.net";"Timothy";"Parker";"2002/08/15";"Tonga";"Exclusive";"['S0009365', 'S0004827', 'S0004442', 'S0003071', 'S0008694', 'S0006716', 'S0000398', 'S0006634', 'S0007732', 'S0007551', 'S0005526', 'S0003917', 'S0009520', 'S0004964', 'S0009696', 'S0008907', 'S0000970', 'S0003232', 'S0009728', 'S0003057', 'S0003623', 'S0001516', 'S0007251', 'S0004585', 'S0006349', 'S0000077', 'S0005009', 'S0003460', 'S0005488', 'S0004769', 'S0006684', 'S0008374', 'S0008987', 'S0006135', 'S0002815', 'S0003187', 'S0007110', 'S0008000', 'S0008968', 'S0007093', 'S0009898', 'S0001095', 'S0003388', 'S0004849', 'S0003928', 'S0005026', 'S0003385', 'S0005786', 'S0000993']"
"U0010677";"bhorton@example.org";"Vanessa";"Phillips";"1994/01/20";"Tanzania";"normal";"['S0004979', 'S0002010', 'S0003133', 'S0002799', 'S0004075', 'S0004280', 'S0009600', 'S0009481', 'S0004744', 'S0010671', 'S0008135', 'S0005944', 'S0010203', 'S0002165', 'S0010687', 'S0001142', 'S0002987', 'S0007800', 'S0007254', 'S0008390', 'S0003888', 'S0010708', 'S0000959', 'S0000611', 'S0005781', 'S0004291', 'S0010052', 'S0028453']"
"U0010346";"cynthiageorge@example.net";"Monica";"Lane";"1994/10/18";"Australia";"premium";"['S0007505', 'S0000901', 'S0006754', 'S0004717', 'S0005519', 'S0007356', 'S0010641', 'S0007052', 'S0001260', 'S0006046', 'S0008221', 'S0003282', 'S0000795', 'S0004434', 'S0006164', 'S0001130', 'S0004061', 'S0009709', 'S0010571', 'S0004188', 'S0009875', 'S0004294', 'S0004690', 'S0008744', 'S0002951', 'S0001683', 'S0002648', 'S0029268']"
"U0010995";"bcarey@example.com";"Jeffrey";"Taylor";"19770/07/24";"Colombia";"normal";"['S0004959', 'S0009180', 'S0003381', 'S0001593', 'S0005291', 'S0002899', 'S0002113', 'S0009345', 'S0007385', 'S0006655', 'S0003455', 'S0008104', 'S0004666', 'S0006829', 'S0007134']"
"U0010848";"cindy24@exampleorg";"Gabriel";"Craig";"1989/04/12";"Canada";"premium";"['S0001377', 'S0007342', 'S0006031', 'S0003845', 'S0002805', 'S0010511', 'S0010481', 'S0003976', 'S0004098', 'S0009623', 'S0007177', 'S0008203', 'S0007874', 'S0003172', 'S0008226', 'S0008208', 'S0000336', 'S0001164', 'S0009257', 'S0002411', 'S0000672', 'S0004802', 'S0010619', 'S0001382', 'S0005368', 'S0006669', 'S0005576', 'S0004616', 'S0003522', 'S0007267', 'S0004750', 'S0007078', 'S0009955', 'S0008885', 'S0010722', 'S0004842', 'S0005116', 'S0004068', 'S0009616', 'S0002172', 'S0009834', 'S0006833', 'S0010102', 'S0004808', 'S0003688', 'S0009119', 'S0005860', 'S0001355', 'S0006347']"
"U0011420";"zcharles@example.net";"Melissa";"Larson";"1977/04/23";"Micronesia";"Exclusive";"['S0000682', 'S0001114', 'S0009241', 'S0009080', 'S0002082', 'S0006642', 'S0000575', 'S0004658', 'S0005788', 'S0000774', 'S0005453', 'S0003476', 'S0002557', 'S0007422', 'S0000515', 'S0010458', 'S0005460', 'S0010585', 'S0006236', 'S0009695']"
"U0010272";"colemanedward@example.net";"Steven";"Williams";"2206/01/12";"Saint Pierre and Miquelon";"premium";"['S0001353', 'S0005741', 'S0004456', 'S0010593', 'S0010560', 'S0007644', 'S0004681', 'S0000678', 'S0004866', 'S0004354', 'S0004022', 'S0001171', 'S0008121', 'S0001633', 'S0003699', 'S0007285', 'S0001684', 'S0010368', 'S0001782', 'S0005669']"
"U0010285";"loweryjeffery@invalid_domain";"Amber";"Wood";"2000/11/06";"China";"normal";"['S0003194', 'S0000828', 'S0006057', 'S0007938', 'S0008076', 'S0000212', 'S0003117', 'S0007165', 'S0004012', 'S0005161', 'S0000544', 'S0003443', 'S0006954', 'S0003151']"
"U0011458";"klopez@example.com";"Veronica";"Schwartz";"1972/07/19";"Lesotho";"Premim";"['S0001335', 'S0008793', 'S0004438', 'S0001114', 'S0005470', 'S0006355', 'S0005828', 'S0008033', 'S0002860', 'S0004070', 'S0007150', 'S0006286', 'S0000232', 'S0005625', 'S0005392', 'S0008961', 'S0003991', 'S0008633', 'S0007053', 'S0003748', 'S0005826']"
"U0010263";"lauriesimmons@example.com";"Glenn";"Blackwell";"1965/01/04";"Belize";"Norml";"['S0007474', 'S0004456', 'S0010661', 'S0004593', 'S0005170', 'S0003133', 'S0009994', 'S0000542', 'S0002306', 'S0009598', 'S0001952', 'S0009127', 'S0008911', 'S0000238', 'S0010519', 'S0007478', 'S0007081', 'S0001996', 'S0000391', 'S0006203', 'S0006708', 'S0002175', 'S0004477', 'S0005827', 'S0002169', 'S0001015', 'S0004736', 'S0002614', 'S0009486', 'S0005382', 'S0004130', 'S0009675', 'S0002239', 'S0001669', 'S0010039', 'S0004986', 'S0001689']"
"U0010666";"stacylewis@example.net";"Amy";"Strickland";"1998/99/27";"Bolivia";"premium";"['S0000010', 'S0006740', 'S0008239', 'S0009825', 'S0007514', 'S0005674', 'S0007828', 'S0005787', 'S0003443', 'S0010419', 'S0007043', 'S0002108', 'S0005050', 'S0008927', 'S0006676', 'S0006768', 'S0006788', 'S0002552', 'S0010514', 'S0006620', 'S0009123', 'S0001524', 'S0003790', 'S0000155', 'S0008801', 'S0010258', 'S0005228', 'S0005836', 'S0004633', 'S0004116', 'S0000941', 'S0001408', 'S0007849', 'S0003149', 'S0006779', 'S0005737', 'S0006821', 'S0004361', 'S0009467', 'S0005025', 'S0010031', 'S0006617', 'S0010327']"
"U0011410";"lgrant@example.net";"Angela";"Perez";"1984/07/29";"Sao Tome and Principe";"Exclusive";"['S0002143', 'S0007227', 'S0010620', 'S0002640', 'S0004525', 'S0004277', 'S0003739', 'S0007921', 'S0005485', 'S0002858', 'S0004119', 'S0001581', 'S0007428', 'S0000344', 'S0008664', 'S0010118', 'S0009546', 'S0000724', 'S0002659', 'S0003370', 'S0001220', 'S0001425', 'S0009613', 'S0005637', 'S0007796', 'S0004190', 'S0005453', 'S0006878', 'S0007884', 'S0000621', 'S0007301', 'S0007368', 'S0007005', 'S0005172', 'S0009936', 'S0004998', 'S0007845', 'S0002787', 'S0005397', 'S0003725', 'S0009240', 'S0009832']"
"U0010386";"carl84@example.com";"Edward";"Hardin";"2000/11/29";"Belarus";"premium";"['S0009907', 'S0007178', 'S0000712', 'S0010655', 'S0007589', 'S0002208', 'S0002491', 'S0010469', 'S0008447', 'S0000395', 'S0005719', 'S0004669', 'S0022078']"
"U0011122";"aaron78example.org";"Tracy";"Key";"1994/07/03";"Mayotte";"premium";"['S0004715', 'S0007883', 'S0001499', 'S0004644', 'S0000820', 'S0008240', 'S0007411', 'S0004118', 'S0003762', 'S0009158', 'S0001079', 'S0000791', 'S0002977', 'S0010058', 'S0001309', 'S0005730', 'S0010106', 'S0002055', 'S0008452', 'S0008906', 'S0001407', 'S0010648', 'S0007985', 'S0008996', 'S0004012', 'S0001014', 'S0002768', 'S0005124', 'S0008299', 'S0009181', 'S0010041', 'S0006586', 'S0000850', 'S0001822', 'S0010337']"
"U0010281";"carololson@example.com";"Michael";"Williams";"2001/07/29";"French Polynesia";"premium";"['S0005920', 'S0008114', 'S0006907', 'S0010377', 'S0008542', 'S0004277', 'S0002458', 'S0005965', 'S0007926', 'S0009030', 'S0004345', 'S0007550', 'S0009303', 'S0009546', 'S0006176', 'S0001058', 'S0005882', 'S0001481', 'S0000644', 'S0003380', 'S0004388', 'S0001901', 'S0003346', 'S0005338', 'S0007812', 'S0008188', 'S0010135', 'S0003442', 'S0003119', 'S0000038', 'S0005327', 'S0001720', 'S0009291', 'S0007452', 'S0009875', 'S0000211', 'S0010442', 'S0003130', 'S0006924', 'S0005635', 'S0004518', 'S0009343', 'S0002660', 'S0003335', 'S0002855', 'S0005793', 'S0001472', 'S0005135', 'S0005010', 'S0028087']"
"U0010813";"mcfarlandchristine@example.net";"Kathryn";"Garcia";"2002/09/22";"Greenland";"premium";"['S0009361', 'S0009107', 'S0004984', 'S0001348', 'S0006598', 'S0005955', 'S0000678', 'S0009765', 'S0003871', 'S0005012', 'S0000830', 'S0005423', 'S0005125', 'S0007411', 'S0006936', 'S0007305', 'S0000306', 'S0002637', 'S0002127', 'S0004886', 'S0002014', 'S0005952', 'S0006058', 'S0007939', 'S0000862', 'S0001585', 'S0006595', 'S0010361', 'S0009723', 'S0000707', 'S0008325', 'S0000713', 'S0010634', 'S0009928', 'S0006596', 'S0004344', 'S0008786', 'S0002147', 'S0007781', 'S0003079', 'S0008951', 'S0009119', 'S0000352', 'S0009918', 'S0002836', 'S0004666', 'S0005048', 'S0022118']"
"U0010038";"stephanie21@example.com";"Chelsea";"Watson";"2001/10/29";"Kazakhstan";"premium";"['S0004262', 'S0007034', 'S0009450', 'S0006042', 'S0001324', 'S0009418', 'S0005145', 'S0006470', 'S0006362', 'S0006909', 'S0006168', 'S0007500', 'S0009723', 'S0002600', 'S0010179', 'S0004338', 'S0003566', 'S0007952', 'S0004217', 'S0002392', 'S0001355', 'S0007476', 'S0029952']"
"U0010480";"christian51@example.com";"Erik";"Wilson";"1996/07/22";"San Marino";"premium";"['S0005073', 'S0003413', 'S0004149', 'S0001850', 'S0006210', 'S0009133', 'S0008878', 'S0003248', 'S0000550', 'S0006219', 'S0010400', 'S0004486', 'S0006333', 'S0005676', 'S0007635', 'S0006801', 'S0026549']"
"U0010047";"xzimmerman@example.net";"Andrew";"Shepard";"2003/01/20";"Korea";"premium";"['S0000265', 'S0007258', 'S0004449', 'S0003092', 'S0003860', 'S0010369', 'S0001613', 'S0004178', 'S0004569', 'S0003560', 'S0009038', 'S0004062', 'S0003455', 'S0000130', 'S0004084', 'S0022669']"
"U0011192";"andrewsmith@example.org";"Shelly";"Richardson";"1972/04/01";"Costa Rica";"premium";"['S0003516', 'S0005323', 'S0000868', 'S0009830', 'S0006476', 'S0004370', 'S0006690', 'S0008989', 'S0006947', 'S0005971', 'S0001187', 'S0008986', 'S0006203', 'S0007764', 'S0003514', 'S0008023', 'S0005440', 'S0002451', 'S0004512', 'S0000473', 'S0006609', 'S0009055', 'S0010702', 'S0030400']"
"U0011295";"davidcontreras@example.com";"Mark";"Lane";"1972/09/28";"Palau";"normal";"['S0006850', 'S0009517', 'S0006413', 'S0003363', 'S0009137', 'S0004474', 'S0006711', 'S0010659', 'S0001466', 'S0004303', 'S0005728', 'S0004468', 'S0026641']"
"U0011331";"daltontimothy@invalid_domain";"Andrew";"Jackson";"2002/05/03";"Congo";"premium";"['S0001852', 'S0009449', 'S0006295', 'S0006000', 'S0003034', 'S0007844', 'S0000484', 'S0007908', 'S0001889', 'S0010607', 'S0001183', 'S0009986', 'S0005683', 'S0001234', 'S0007780', 'S0009373', 'S0003590', 'S0004472', 'S0008065', 'S0001905', 'S0008436', 'S0009853', 'S0010040', 'S0002145', 'S0009308', 'S0002192', 'S0010012', 'S0006890', 'S0000529', 'S0009929', 'S0006987', 'S0002867', 'S0010031']"
"U0010821";"cranegabriella@example.net";"Lawrence";"Clark";"1967/08/20";"Tokelau";"normal";"['S0006741', 'S0000697', 'S0002602', 'S0006047', 'S0002316', 'S0010264', 'S0002609', 'S0007049', 'S0002755', 'S0008872', 'S0004549', 'S0003111', 'S0006864', 'S0003332', 'S0001421', 'S0006168', 'S0008005', 'S0009244', 'S0008135', 'S0000299', 'S0000325', 'S0009298', 'S0008640', 'S0010078', 'S0007162', 'S0007110', 'S0010436', 'S0004170', 'S0007652', 'S0005895', 'S0008823', 'S0006716', 'S0009461', 'S0030699']"
"U0011152";"thomasreilly@example.net";"John";"Arnold";"1971/01/20";"Ireland";"Norml";"['S0008639', 'S0009942', 'S0005760', 'S0004995', 'S0002252', 'S0010242', 'S0008491', 'S0008182', 'S0006910', 'S0009782', 'S0009320', 'S0002060', 'S0000054', 'S0010204', 'S0003623', 'S0001918', 'S0001941', 'S0004479', 'S0000424', 'S0008753', 'S0001489', 'S0006142', 'S0002921', 'S0008070', 'S0009617', 'S0005088']"
"U0010583";"dianejones@example.net";"James";"Barnett";"19670/07/23";"Palestinian Territory";"premium";"['S0008953', 'S0000697', 'S0004745', 'S0009313', 'S0009841', 'S0003376', 'S0002458', 'S0010089', 'S0009027', 'S0005720', 'S0003356', 'S0000708', 'S0008712', 'S0000062', 'S0006529', 'S0006416', 'S0003905', 'S0008687', 'S0003008', 'S0003163', 'S0001576', 'S0004157', 'S0009452', 'S0009836', 'S0006097', 'S0000472', 'S0008802', 'S0009989', 'S0009307', 'S0003490', 'S0009106', 'S0006669', 'S0004753', 'S0009609', 'S0000282', 'S0002005', 'S0000414', 'S0000793', 'S0010525', 'S0006010', 'S0006421', 'S0007229', 'S0002831', 'S0009938', 'S0007666', 'S0001239', 'S0010545', 'S0000060', 'S0001689']"
